year,tree,bagPerReplicate,gallSizeDiameter_mm,BtreataeEmergence 
2004,10,3,2.86,0
2004,10,3,3.28,0
2004,10,3,3.04,0
2004,10,3,5.32,0
2004,10,3,4.97,0
2004,10,3,5.87,0
2004,10,3,3.23,0
2004,10,3,4.16,0
2004,10,3,2.42,0
2004,10,3,3.83,0
2004,10,3,3.49,0
2004,10,3,3.75,0
2004,10,3,2.41,0
2004,10,3,4,0
2004,10,3,3.22,0
2004,10,3,3.1,0
2004,10,3,4,0
2004,10,3,1.66,0
2004,10,3,2.37,0
2004,10,3,2.05,0
2004,10,3,5.09,1
2004,10,3,4.36,1
2004,10,3,5.11,1
2004,10,3,5.54,1
2004,10,3,6,1
2004,10,3,4.9,1
2004,10,3,5.3,1
2004,10,3,3.63,1
2004,10,3,3.15,1
2004,10,3,3.8,1
2004,10,3,5.64,1
2004,10,3,4.06,1
2004,10,3,3.23,1
2004,10,3,4.28,1
2004,10,3,4.41,1
2004,10,3,3.2,1
2004,10,3,4.3,1
2004,10,3,3.31,1
2004,10,3,4.11,1
2004,10,3,4.41,1
2004,10,3,3.11,1
2004,10,3,5.42,1
2004,10,3,4.59,1
2004,10,3,3.66,1
2004,10,3,2.43,1
2004,10,3,3.72,1
2004,10,3,3.36,1
2004,10,3,3.2,1
2004,10,3,3.42,1
2004,10,3,2.94,1
2004,10,3,3.34,1
2004,10,3,3.23,1
2004,10,3,3,1
2004,10,3,3.35,1
2004,10,3,2.76,1
2004,10,3,2.77,0
2004,10,3,1.86,0
2004,10,3,2.09,0
2004,10,3,2.4,0
2004,10,3,1.86,0
2004,10,3,4.16,0
2004,10,3,6.23,0
2004,10,3,3.42,0
2004,10,3,1.92,0
2004,10,3,3.25,0
2004,10,3,2.91,0
2004,10,3,1.41,0
2004,10,3,2.18,0
2004,10,3,4.23,0
2004,10,3,1.51,0
2004,10,3,3.05,0
2004,10,3,3.96,0
2004,10,3,1.47,0
2004,10,3,4.41,1
2004,10,3,5.81,1
2004,10,3,6.17,1
2004,10,3,6.01,1
2004,10,3,4.81,1
2004,10,3,5,1
2004,10,3,4.86,1
2004,10,3,3.13,1
2004,10,3,4.61,1
2004,10,3,3.29,1
2004,10,3,4.63,1
2004,10,3,6.54,1
2004,10,3,4.4,1
2004,10,3,4.17,1
2004,10,3,5.12,1
2004,10,3,2.83,1
2004,10,3,2.24,1
2004,10,3,3.81,1
2004,10,3,3.43,1
2004,10,3,5.58,1
2004,10,3,2.58,1
2004,10,3,4.44,1
2004,10,3,5.91,1
2004,10,3,5.41,1
2004,10,3,3.51,1
2004,10,3,3.87,1
2004,10,3,4.43,1
2004,10,3,3.71,1
2004,10,3,3.36,1
2004,10,3,2.66,1
2004,10,3,5.22,1
2004,10,3,5.64,1
2004,10,3,3.89,1
2004,10,3,4.11,1
2004,10,3,4.08,1
2004,10,3,3.76,1
2004,10,3,2.44,1
2004,10,3,2.96,1
2004,10,3,2.5,1
2004,10,3,4.47,1
2004,10,3,4.98,1
2004,10,3,6.34,1
2004,10,3,4.64,1
2004,10,3,5.79,1
2004,10,3,3.85,1
2004,10,3,4.13,1
2004,10,3,4.21,1
2004,10,3,4.56,1
2004,10,3,4.14,1
2004,10,3,5.27,1
2004,10,3,3.52,1
2004,10,3,3.25,1
2004,10,3,3.77,1
2004,10,3,2.92,1
2004,10,3,3.13,1
2004,10,3,3.24,1
2004,10,3,5.1,1
2004,10,3,3.56,1
2004,10,3,2.96,1
2004,10,3,3.96,1
2004,10,3,3.01,1
2004,10,3,2.65,1
2004,10,3,2.79,1
2004,7,1,8.28,1
2004,7,1,4.89,0
2004,7,1,6.3,0
2004,7,1,5.84,0
2004,7,1,6.52,0
2004,7,1,5.24,0
2004,7,1,5.83,0
2004,7,1,2.55,0
2004,7,1,6.08,0
2004,7,1,5.32,0
2004,7,1,5.88,0
2004,7,1,7.79,0
2004,7,1,6.89,0
2004,7,1,4.91,0
2004,7,1,5.23,0
2004,7,1,6.75,0
2004,7,1,6.19,0
2004,7,1,6.54,0
2004,7,1,6.19,0
2004,7,1,6.1,0
2004,7,1,3.88,0
2004,7,1,4.98,0
2004,7,1,6.1,0
2004,7,1,2.8,0
2004,7,1,3.91,0
2004,7,1,4.85,0
2004,7,1,3.89,0
2004,7,1,5.17,0
2004,7,1,4.82,0
2004,7,1,5.08,0
2004,7,1,3.69,0
2004,7,1,4.06,0
2004,7,1,3.66,0
2004,7,1,5.27,0
2004,7,1,5.08,1
2004,7,1,6.3,1
2004,7,1,6.21,1
2004,7,1,5.42,1
2004,7,1,6.28,1
2004,7,1,5.97,1
2004,7,1,5.65,1
2004,7,1,5.89,1
2004,7,1,4.56,1
2004,7,1,3.2,1
2004,7,1,7.3,1
2004,7,1,6.81,1
2004,7,1,5.38,1
2004,7,1,6.84,1
2004,7,1,3.57,1
2004,7,1,4.89,1
2004,7,1,7.75,1
2004,7,1,5.79,1
2004,7,1,6.79,1
2004,7,1,5.25,1
2004,7,1,6.94,1
2004,7,1,5.08,1
2004,7,1,3.2,1
2004,7,1,4.86,1
2004,7,1,5.79,1
2004,7,1,5.5,1
2004,7,1,3.61,1
2004,7,1,6.79,1
2004,7,1,5.65,1
2004,7,1,3.93,1
2004,7,1,5.02,1
2004,7,1,6.47,1
2004,7,1,5.91,1
2004,7,1,4.69,1
2004,7,1,5.3,1
2004,7,1,3.95,1
2004,7,1,5.28,1
2004,7,1,4.55,1
2004,7,1,5.14,1
2004,7,1,6,1
2004,7,1,7.62,1
2004,7,1,4.7,1
2004,7,1,6.02,1
2004,7,1,6.19,1
2004,7,1,4.89,1
2004,7,1,3.85,1
2004,7,1,6.34,1
2004,7,1,6.36,1
2004,7,1,5.96,1
2004,7,1,5.34,1
2004,7,1,2.66,1
2004,7,1,5.2,1
2004,7,1,4.1,1
2004,7,1,7.04,1
2004,7,1,3.95,1
2004,7,1,4.97,1
2004,7,1,4.21,1
2004,7,1,3.76,1
2004,7,1,5.26,1
2004,7,1,6.43,1
2004,7,1,5.54,1
2004,7,1,4.74,1
2004,7,1,4.95,1
2004,7,1,4.78,1
2004,7,1,5.04,1
2004,7,1,5.45,1
2004,7,1,4.08,1
2004,7,1,4.12,1
2004,7,1,4.1,1
2004,7,1,5.09,0
2004,7,1,5.52,0
2004,7,1,3.39,0
2004,7,1,2.45,0
2004,7,1,1.51,0
2004,7,1,2.16,0
2004,7,1,6.1,0
2004,7,1,3.17,0
2004,7,1,4.06,0
2004,7,1,5.57,0
2004,7,1,3.42,0
2004,7,1,3.15,0
2004,7,1,2.61,0
2004,7,1,3.44,0
2004,7,1,2.86,0
2004,7,1,3.42,0
2004,7,1,6.08,0
2004,7,1,6.01,0
2004,7,1,6.12,0
2004,7,1,5.68,0
2004,7,1,6.77,0
2004,7,1,6.74,0
2004,7,1,3.91,0
2004,7,1,3.77,0
2004,7,1,2.46,0
2004,7,1,2.28,0
2004,7,1,3.37,0
2004,7,1,3.13,0
2004,7,1,4.21,0
2004,7,1,3.46,0
2004,7,1,2.88,0
2004,7,1,5.08,0
2004,7,1,6.26,0
2004,7,1,4.97,0
2004,7,1,5.9,0
2004,7,1,4.37,0
2004,7,1,6.03,0
2004,7,1,6.24,0
2004,7,1,5.94,0
2004,7,1,4.42,0
2004,7,1,2.18,0
2004,7,1,3.39,0
2004,7,1,3.49,0
2004,7,1,5.04,0
2004,7,1,4.38,0
2004,7,1,3.11,0
2004,7,1,2.41,0
2004,7,1,3.45,0
2004,7,1,2.58,0
2004,7,1,1.84,0
2004,7,1,1.54,0
2004,7,1,5.96,1
2004,7,1,5.67,1
2004,7,1,6.97,1
2004,7,1,5.35,1
2004,7,1,3.97,1
2004,7,1,7.3,1
2004,7,1,5.57,1
2004,7,1,6.15,1
2004,7,1,6.09,1
2004,7,1,5.95,1
2004,7,1,3.87,1
2004,7,1,3.28,1
2004,7,1,5.28,1
2004,7,1,4.96,1
2004,7,1,4.45,1
2004,7,1,4.41,1
2004,7,1,5.91,1
2004,7,1,4.32,1
2004,7,1,2.58,1
2004,7,1,3.99,1
2004,7,1,4.54,1
2004,7,1,4.34,1
2004,7,1,3.43,1
2004,7,1,2.97,1
2004,7,1,3.61,1
2004,7,1,7.27,1
2004,7,1,4.79,1
2004,7,1,6.64,1
2004,7,1,5.12,1
2004,7,1,4.8,1
2004,7,1,3.99,1
2004,7,1,6.37,1
2004,7,1,5.65,1
2004,7,1,5.62,1
2004,7,1,2.75,1
2004,7,1,5.64,1
2004,7,1,6.7,1
2004,7,1,5.42,1
2004,7,1,5.34,1
2004,7,1,6.72,1
2004,7,1,6.06,1
2004,7,1,4.69,1
2004,7,1,7.74,1
2004,7,1,6.9,1
2004,7,1,4.69,1
2004,7,1,6.16,1
2004,7,1,6.67,1
2004,7,1,4.61,1
2004,7,1,5,1
2004,7,1,5.05,1
2004,7,1,3.96,1
2004,7,1,5.99,1
2004,7,1,6.82,1
2004,7,1,5.78,1
2004,7,1,5.68,1
2004,7,1,5.91,1
2004,7,1,5.88,1
2004,7,1,5.96,1
2004,7,1,5.36,1
2004,7,1,4.5,1
2004,7,1,2.97,1
2004,7,1,5.02,1
2004,7,1,5.15,1
2004,7,1,3.62,1
2004,7,1,3.98,1
2004,7,1,5.1,1
2004,7,1,5.43,1
2004,7,1,5.21,1
2004,7,1,2.09,1
2004,7,2,6.58,0
2004,7,2,4.21,0
2004,7,2,3.91,0
2004,7,2,1.58,0
2004,7,2,3.12,0
2004,7,2,3.06,0
2004,7,2,2.05,0
2004,7,2,2.53,0
2004,7,2,2.73,0
2004,7,2,1.7,0
2004,7,2,4.18,0
2004,7,2,2.63,0
2004,7,2,2.23,0
2004,7,2,1.88,0
2004,7,2,3.64,0
2004,7,2,3.67,0
2004,7,2,2.92,0
2004,7,2,2.04,0
2004,7,2,2.64,0
2004,7,2,3.07,0
2004,7,2,2.71,0
2004,7,2,2.94,0
2004,7,2,1.89,0
2004,7,2,2.63,0
2004,7,2,2.57,0
2004,7,2,2.93,0
2004,7,2,2.38,0
2004,7,2,2.47,0
2004,7,2,2.85,0
2004,7,2,2.43,0
2004,7,2,2.94,0
2004,7,2,2.51,0
2004,7,2,2.01,0
2004,7,2,1.81,0
2004,7,2,1.22,0
2004,7,2,3.96,1
2004,7,2,5.01,1
2004,7,2,4.2,1
2004,7,2,4.42,1
2004,7,2,4.77,1
2004,7,2,5.29,1
2004,7,2,3.75,1
2004,7,2,4.77,1
2004,7,2,4.89,1
2004,7,2,4.88,1
2004,7,2,3.23,1
2004,7,2,2.62,1
2004,7,2,3.17,1
2004,7,2,3.57,1
2004,7,2,4.13,1
2004,7,2,4.51,1
2004,7,2,4.4,1
2004,7,2,3.72,1
2004,7,2,4.43,1
2004,7,2,3.42,1
2004,7,2,2.89,1
2004,7,2,3.9,1
2004,7,2,3.32,1
2004,7,2,4.67,1
2004,7,2,3.02,1
2004,7,2,3.47,1
2004,7,2,3.73,1
2004,7,2,2.94,1
2004,7,2,3.73,1
2004,7,2,5.16,1
2004,7,2,3.88,1
2004,7,2,3.49,1
2004,7,2,5.01,1
2004,7,2,4.7,1
2004,7,2,2.98,1
2004,7,2,3.23,1
2004,7,2,4.22,1
2004,7,2,2.44,1
2004,7,2,4.02,1
2004,7,2,4.38,1
2004,7,2,3.43,1
2004,7,2,3.01,1
2004,7,2,3.86,1
2004,7,2,3.23,1
2004,7,2,4.04,1
2004,7,2,3.52,1
2004,7,2,3.7,1
2004,7,2,4.48,1
2004,7,2,3.97,1
2004,7,2,4.65,1
2004,7,2,3.93,1
2004,7,2,4.9,1
2004,7,2,3.38,1
2004,7,2,3.72,1
2004,7,2,2.87,1
2004,7,2,4.06,1
2004,7,2,2.56,1
2004,7,2,2.13,1
2004,7,2,3.47,1
2004,7,2,3.97,1
2004,7,2,2.36,1
2004,7,2,3.57,1
2004,7,2,3.68,1
2004,7,2,3.57,1
2004,7,2,2.67,1
2004,7,2,3.51,1
2004,7,2,2.57,1
2004,7,2,2.72,1
2004,7,2,2.91,1
2004,7,2,2.48,1
2004,7,2,3.85,1
2004,7,2,3.4,1
2004,7,2,3.68,1
2004,7,2,3.1,1
2004,7,2,3.02,1
2004,7,2,2.87,1
2004,7,2,3.04,1
2004,7,3,5.05,0
2004,7,3,2.23,0
2004,7,3,5.04,0
2004,7,3,3.21,0
2004,7,3,5,0
2004,7,3,3.91,0
2004,7,3,4.15,0
2004,7,3,3.99,0
2004,7,3,4.98,0
2004,7,3,3.63,0
2004,7,3,4.74,0
2004,7,3,4.73,0
2004,7,3,5.16,0
2004,7,3,4.76,0
2004,7,3,5.77,0
2004,7,3,2.29,0
2004,7,3,4.17,0
2004,7,3,5.01,0
2004,7,3,3.42,0
2004,7,3,2.95,0
2004,7,3,5.46,0
2004,7,3,3.52,0
2004,7,3,4.22,0
2004,7,3,1.86,0
2004,7,3,0.85,0
2004,7,3,2.95,0
2004,7,3,3.53,0
2004,7,3,4.63,0
2004,7,3,3.55,0
2004,7,3,2.69,0
2004,7,3,3.91,0
2004,7,3,3.17,0
2004,7,3,2.78,0
2004,7,3,1.66,0
2004,7,3,2.08,0
2004,7,3,2.05,0
2004,7,3,3.01,0
2004,7,3,3.1,0
2004,7,3,3.2,0
2004,7,3,3.3,0
2004,7,3,3.4,0
2004,7,3,3.5,0
2004,7,3,3.6,0
2004,7,3,3.7,0
2004,7,3,3.8,0
2004,7,3,3.9,0
2004,7,3,3.1,0
2004,7,3,3.11,0
2004,7,3,3.12,0
2004,7,3,4.79,1
2004,7,3,3.11,1
2004,7,3,6.17,1
2004,7,3,4.4,1
2004,7,3,4.57,1
2004,7,3,3.42,1
2004,7,3,5.8,1
2004,7,3,5.2,1
2004,7,3,3.5,1
2004,7,3,2.57,1
2004,7,3,4.43,1
2004,7,3,4.14,1
2004,7,3,4.91,1
2004,7,3,5.59,1
2004,7,3,5.43,1
2004,7,3,5.63,1
2004,7,3,4.12,1
2004,7,3,4.75,1
2004,7,3,5.17,1
2004,7,3,4.46,1
2004,7,3,3.08,1
2004,7,3,5.46,1
2004,7,3,5.31,1
2004,7,3,4.2,1
2004,7,3,4.71,1
2004,7,3,5.05,1
2004,7,3,4.52,1
2004,7,3,3.77,1
2004,7,3,4.39,1
2004,7,3,4.39,1
2004,7,3,5.55,1
2004,7,3,4.37,1
2004,7,3,3.69,1
2004,7,3,4.62,1
2004,7,3,3.5,1
2004,7,3,3.92,1
2004,7,3,5.15,1
2004,7,3,4.04,1
2004,7,3,4.94,1
2004,7,3,5.75,1
2004,7,3,5.34,1
2004,7,3,5.51,1
2004,7,3,5.34,1
2004,7,3,4.78,1
2004,7,3,5.55,1
2004,7,3,3.7,1
2004,7,3,3.12,1
2004,7,3,4.03,1
2004,7,3,4.06,1
2004,7,3,4.64,1
2004,7,3,4.7,1
2004,7,3,3.78,1
2004,7,3,3.34,1
2004,7,3,3.21,1
2004,7,3,5.13,1
2004,7,3,4.04,1
2004,7,3,3.65,1
2004,7,3,3.98,1
2004,7,3,3.57,1
2004,7,3,3.46,1
2004,7,3,4.18,1
2004,7,3,5.6,1
2004,7,3,3.52,1
2004,7,3,3.21,1
2004,7,3,5.01,1
2004,7,3,4.47,1
2004,7,3,4.71,1
2004,7,3,4.75,1
2004,7,3,3.05,1
2004,7,3,3.45,1
2004,7,3,2.81,1
2004,7,3,4.75,1
2004,7,3,4.63,1
2004,7,3,2.76,1
2004,7,3,2.35,1
2004,7,3,4.2,1
2004,7,3,3.11,1
2004,7,3,3.47,1
2004,7,3,5.48,1
2004,7,3,2.94,1
2004,7,3,3.52,1
2004,7,3,4.05,1
2004,7,3,3.83,1
2004,7,3,4.23,1
2004,7,3,3.9,1
2004,9,3,6.1,1
2004,9,1,4.47,1
2004,9,1,4.02,1
2004,9,1,2.72,1
2004,9,1,1.95,0
2004,9,1,2.25,0
2004,9,2,5.93,0
2004,9,2,4.64,0
2004,9,1,5.9,0
2004,9,1,7.18,0
2004,9,1,6.75,0
2004,9,1,5.35,0
2004,9,1,4.95,0
2004,9,1,6.2,0
2004,9,1,7.14,0
2004,9,1,8.07,0
2004,9,1,6.24,0
2004,9,1,3.9,0
2004,9,1,6.58,0
2004,9,1,6.16,0
2004,9,1,7.53,0
2004,9,1,6.83,0
2004,9,1,6.25,0
2004,9,1,7.39,0
2004,9,1,6.71,0
2004,9,1,6.09,0
2004,9,1,5.64,0
2004,9,1,6.56,0
2004,9,1,7.26,0
2004,9,1,6.89,0
2004,9,1,7.33,0
2004,9,1,7.15,0
2004,9,1,5.81,0
2004,9,1,6.05,0
2004,9,1,6.37,0
2004,9,1,6.25,0
2004,9,1,5.46,0
2004,9,1,4.63,0
2004,9,1,3.32,0
2004,9,1,4.97,0
2004,9,1,6.54,0
2004,9,1,4.53,0
2004,9,1,5.94,0
2004,9,1,4.65,0
2004,9,1,2.23,0
2004,9,1,5.53,0
2004,9,1,3.35,0
2004,9,1,5.47,0
2004,9,1,7.13,0
2004,9,1,5.22,0
2004,9,1,3.53,0
2004,9,1,3.83,0
2004,9,1,3.86,0
2004,9,1,4.66,0
2004,9,1,3.56,0
2004,9,1,4.36,0
2004,9,1,4.01,0
2004,9,1,3.94,0
2004,9,1,4.94,0
2004,9,1,4.99,0
2004,9,1,1.4,0
2004,9,1,2.44,0
2004,9,1,3.16,0
2004,9,1,2.48,0
2004,9,1,4.55,0
2004,9,1,2.78,0
2004,9,1,2.53,0
2004,9,1,3.61,0
2004,9,1,2.1,0
2004,9,1,4.06,0
2004,9,1,3.56,0
2004,9,1,3.27,0
2004,9,1,3.19,0
2004,9,1,2.78,0
2004,9,1,3.03,0
2004,9,1,2.75,0
2004,9,1,2.73,0
2004,9,1,2.33,0
2004,9,1,7.01,1
2004,9,1,6.93,1
2004,9,1,5.59,1
2004,9,1,6.25,1
2004,9,1,8.66,1
2004,9,1,7.68,1
2004,9,1,5.5,1
2004,9,1,5.87,1
2004,9,1,5.85,1
2004,9,1,5.57,1
2004,9,1,4.55,1
2004,9,1,5.26,1
2004,9,1,5.23,1
2004,9,1,5.25,1
2004,9,1,5.15,1
2004,9,1,5.32,1
2004,9,1,4.97,1
2004,9,1,5.1,1
2004,9,1,3.97,1
2004,9,1,3.61,1
2004,9,1,4.76,1
2004,9,1,3.21,1
2004,9,1,4.23,1
2004,9,1,3.23,1
2004,9,1,4.22,1
2004,9,1,3.74,1
2004,9,2,5.25,0
2004,9,2,4.8,0
2004,9,2,5.43,0
2004,9,2,6.62,0
2004,9,2,6.08,0
2004,9,2,6.18,0
2004,9,2,6.33,0
2004,9,2,7.37,0
2004,9,2,6.31,0
2004,9,2,4.66,0
2004,9,2,4.78,0
2004,9,2,3.17,0
2004,9,2,4.24,0
2004,9,2,1.93,0
2004,9,2,5.52,0
2004,9,2,3.29,0
2004,9,2,4.32,0
2004,9,2,3.57,0
2004,9,2,4.44,0
2004,9,2,3.09,0
2004,9,2,2.95,0
2004,9,2,3.39,0
2004,9,2,5.88,0
2004,9,2,6.2,0
2004,9,2,6.1,0
2004,9,2,2.8,0
2004,9,2,2.03,0
2004,9,2,3.06,0
2004,9,2,3.51,0
2004,9,2,3.96,0
2004,9,2,3.52,0
2004,9,2,2.91,0
2004,9,2,4.59,0
2004,9,2,4.2,0
2004,9,2,3.9,0
2004,9,2,5.99,0
2004,9,2,5.58,1
2004,9,2,6.66,1
2004,9,2,6.18,1
2004,9,2,5.73,1
2004,9,2,5.36,1
2004,9,2,6.37,1
2004,9,2,5.05,1
2004,9,2,4.24,1
2004,9,2,5.13,1
2004,9,2,5.42,1
2004,9,2,3.84,1
2004,9,2,3.92,1
2004,9,2,5.03,1
2004,9,3,7.28,0
2004,9,3,7.13,1
2004,9,3,4.99,1
2004,9,3,6.65,0
2004,9,3,5.85,0
2004,9,3,4.3,0
2004,9,1,3.37,0
2004,9,1,2.6,0
2004,9,1,2.57,0
2004,9,2,7.13,0
2004,9,2,2.83,0
2004,9,2,2.94,0
2004,9,2,4.08,0
2004,9,2,7.26,0
2004,9,2,3.17,0
2004,9,2,3.64,0
2004,9,2,3.65,0
2004,9,2,7.79,1
2004,9,2,7.7,1
2004,9,2,6.09,1
2004,9,2,6.2,1
2004,9,2,4.87,1
2004,9,2,6.73,1
2004,9,2,4.93,1
2004,9,2,3.99,1
2004,9,2,4.59,1
2004,9,2,4.48,1
2004,9,2,4.44,1
2004,9,2,6.23,1
2004,9,2,4.72,1
2004,9,2,6.09,1
2004,1,1,1.95,0
2004,1,1,6.18,0
2004,1,1,7.1,0
2004,1,1,6.61,0
2004,1,1,5.81,0
2004,1,1,3.36,0
2004,1,1,5.84,0
2004,1,1,5.58,0
2004,1,1,2.72,0
2004,1,1,3.73,0
2004,1,1,6.08,0
2004,1,1,5.33,0
2004,1,1,6.3,0
2004,1,1,5.7,0
2004,1,1,6.05,0
2004,1,1,4.68,0
2004,1,1,5.32,0
2004,1,1,5.83,0
2004,1,1,4.85,0
2004,1,1,4.87,0
2004,1,1,3.78,0
2004,1,1,7.4,0
2004,1,1,6.39,0
2004,1,1,3.16,0
2004,1,1,4.88,0
2004,1,1,4.33,0
2004,1,1,2.88,0
2004,1,1,3.18,0
2004,1,1,2.54,0
2004,1,1,3.36,0
2004,1,1,2.59,0
2004,1,1,5.01,0
2004,1,1,2.97,0
2004,1,1,3.68,0
2004,1,1,4.21,0
2004,1,1,3.43,0
2004,1,1,4.46,0
2004,1,1,2.73,0
2004,1,1,5.12,0
2004,1,1,4.74,0
2004,1,1,2.66,0
2004,1,1,3.45,0
2004,1,1,4.7,0
2004,1,1,5.4,0
2004,1,1,4.23,0
2004,1,1,2.39,0
2004,1,1,3.57,0
2004,1,1,5.97,0
2004,1,1,4.19,0
2004,1,1,4.33,0
2004,1,1,3.84,0
2004,1,1,2.36,0
2004,1,1,4.66,0
2004,1,1,5.08,0
2004,1,1,6.19,0
2004,1,1,5.99,0
2004,1,1,5.7,0
2004,1,1,3.3,0
2004,1,1,5.31,0
2004,1,1,3.93,0
2004,1,1,4.13,0
2004,1,1,2.26,0
2004,1,1,2.58,0
2004,1,1,5.98,0
2004,1,1,6.35,0
2004,1,1,5.23,0
2004,1,1,4.69,0
2004,1,1,4.28,0
2004,1,1,5.66,0
2004,1,1,2.44,0
2004,1,1,2.76,0
2004,1,1,2.98,0
2004,1,1,2.4,0
2004,1,1,4,0
2004,1,1,3.69,0
2004,1,1,5.75,0
2004,1,1,3.58,0
2004,1,1,5.05,0
2004,1,1,5.44,0
2004,1,1,4.04,0
2004,1,1,4.52,0
2004,1,1,4.16,0
2004,1,1,4.77,0
2004,1,1,2.6,0
2004,1,1,1.36,0
2004,1,1,2.39,0
2004,1,1,4.08,0
2004,1,1,3.28,0
2004,1,1,5.42,0
2004,1,1,4.36,0
2004,1,1,3.93,0
2004,1,1,4.07,0
2004,1,1,4.87,0
2004,1,1,4.17,0
2004,1,1,3.91,0
2004,1,1,5.02,0
2004,1,1,5.39,1
2004,1,1,5.2,1
2004,1,1,4.1,1
2004,1,1,4.16,1
2004,1,1,5.37,1
2004,1,1,5.17,1
2004,1,1,3.93,1
2004,1,1,3.91,1
2004,1,1,3.83,1
2004,1,1,2.75,1
2004,1,1,4.06,1
2004,1,1,4.66,1
2004,1,1,4.44,1
2004,1,1,4.88,1
2004,1,1,4.05,1
2004,1,1,5.05,1
2004,1,1,2.37,1
2004,1,3,5.99,0
2004,1,3,4.39,0
2004,1,3,4.23,0
2004,1,3,4.65,0
2004,1,3,4.32,0
2004,1,3,4.5,0
2004,1,3,3.18,0
2004,1,3,3.74,0
2004,1,3,4.21,0
2004,1,3,5.21,0
2004,1,3,4.36,0
2004,1,3,6.08,0
2004,1,3,4.76,0
2004,1,3,4.98,0
2004,1,3,5.71,0
2004,1,3,2.75,0
2004,1,3,4.84,0
2004,1,3,2.91,0
2004,1,3,3.98,0
2004,1,3,4.04,0
2004,1,3,3.51,0
2004,1,3,3.52,0
2004,1,3,4.15,0
2004,1,3,3.01,0
2004,1,3,4.44,0
2004,1,3,3.96,0
2004,1,3,4.67,0
2004,1,3,3.91,0
2004,1,3,4.02,0
2004,1,3,4.01,0
2004,1,3,4.09,0
2004,1,3,4.52,0
2004,1,3,6.81,0
2004,1,3,4.84,0
2004,1,3,3.53,0
2004,1,3,4.61,0
2004,1,3,4.72,0
2004,1,3,4.79,0
2004,1,3,3.25,0
2004,1,3,4.29,0
2004,1,3,4.95,0
2004,1,3,3.16,0
2004,1,3,4.55,0
2004,1,3,3.89,0
2004,1,3,4.39,0
2004,1,3,3.24,0
2004,1,3,4.64,0
2004,1,3,4.27,0
2004,1,3,3.88,0
2004,1,3,6.6,0
2004,1,3,5.39,0
2004,1,3,4.54,0
2004,1,3,2.54,0
2004,1,3,2.58,0
2004,1,3,2.05,0
2004,1,3,3.05,0
2004,1,3,3.09,0
2004,1,3,3.56,0
2004,1,3,4.94,0
2004,1,3,4.77,0
2004,1,3,4.55,0
2004,1,3,4.33,0
2004,1,3,4.41,0
2004,1,3,5.52,0
2004,1,3,4.24,0
2004,1,3,3.77,0
2004,1,3,4.02,0
2004,1,3,4.61,0
2004,1,3,2.79,0
2004,1,3,4.21,0
2004,1,3,3.76,0
2004,1,3,3.74,0
2004,1,3,3.2,0
2004,1,3,4.12,0
2004,1,3,3.51,0
2004,1,3,4.88,0
2004,1,3,4.45,0
2004,1,3,4.18,0
2004,1,3,3.96,0
2004,1,3,4.28,0
2004,1,3,3.1,0
2004,1,3,3.95,0
2004,1,3,4.45,0
2004,1,3,4.24,0
2004,1,3,3.49,0
2004,1,3,4.22,0
2004,1,3,4.01,0
2004,1,3,3.84,0
2004,1,3,3.92,0
2004,1,3,3.81,0
2004,1,3,3.91,0
2004,1,3,3.35,0
2004,1,3,2.38,0
2004,1,3,3.34,0
2004,1,3,2.44,0
2004,1,3,1.82,0
2004,1,3,2.23,0
2004,1,3,5.64,0
2004,1,3,3.91,0
2004,1,3,3.83,0
2004,1,3,2.97,0
2004,1,3,3.11,0
2004,1,3,6.14,1
2004,1,3,5.05,1
2004,1,3,4.51,1
2004,1,3,6.15,1
2004,1,3,4.74,1
2004,1,3,5.01,1
2004,1,3,4.56,1
2004,1,3,4.99,1
2004,1,3,5.12,1
2004,1,3,4.64,1
2004,1,3,5.37,1
2004,1,3,3.6,1
2004,1,3,6.31,1
2004,1,3,4.05,1
2004,1,3,4.91,1
2004,1,3,5.15,1
2004,1,3,3.47,1
2004,1,3,5.34,1
2004,1,3,3.53,1
2004,1,3,4.24,1
2004,1,3,5.88,1
2004,1,3,5.18,1
2004,1,3,4.68,1
2004,1,3,5.07,1
2004,1,3,3.56,1
2004,1,3,3.93,1
2004,1,3,4.98,1
2004,1,3,3.96,1
2004,1,3,2.94,1
2004,1,3,5.09,1
2004,1,3,3.6,1
2004,1,3,4,1
2004,1,3,4.63,1
2004,1,3,2.56,1
2004,1,3,3.59,1
2004,1,3,4.48,1
2004,1,3,2.62,1
2004,1,3,2.75,1
2004,1,3,4.17,1
2004,1,1,6.99,1
2004,1,1,5.36,1
2004,1,1,4.89,1
2004,1,1,4.16,1
2004,1,1,4.99,1
2004,1,1,5.5,1
2004,1,1,4.06,1
2004,1,1,4.99,1
2004,1,1,4.13,1
2004,1,1,4.16,1
2004,1,1,3.22,1
2004,1,1,4.95,1
2004,1,1,4.9,1
2004,1,1,5.71,1
2004,1,1,4.45,1
2004,1,1,3.91,1
2004,1,1,4.56,1
2004,1,1,6.44,1
2004,1,1,5.99,1
2004,1,1,4.87,1
2004,1,1,6.06,1
2004,1,1,3.05,1
2004,1,1,4.78,1
2004,1,1,4.47,1
2004,1,1,6.34,1
2004,1,1,5.18,1
2004,1,1,4.6,1
2004,1,1,5.07,1
2004,1,1,5.94,1
2004,1,1,6.39,1
2004,1,1,5.92,1
2004,1,1,6.28,1
