ms,sex,trait_1,trait_2,trait_3,trait_4,trait_5,trait_6,trait_7
0,male,1.659766206,0.757358426,0.259891794,0.539717099,0.767880901,1.292199844,0.036272233
0,male,1.666106792,0.83691111,0.283305947,0.465250637,0.70088046,1.328586065,0.011685252
1,male,1.703472157,0.77985972,0.493738825,0.712248802,0.972323023,1.519789906,0.317595937
0,male,1.735248008,0.867899065,0.217307835,0.6512621,0.768018311,1.265836794,-0.051303289
1,male,1.676370113,0.857655134,0.340135326,0.507454395,0.788665955,1.396332007,0.099182771
0,male,1.734125393,0.791577847,0.461788466,0.899382085,0.913998206,1.537236791,0.148482153
1,male,1.603967098,0.636825879,0.370113035,0.453243524,0.714246651,1.231637753,0.093827466
0,male,1.7504591,0.887271831,0.503340132,0.77091177,0.940728582,1.485537134,0.216179351
0,male,1.710945685,0.826564473,0.525634731,0.704768944,0.966353337,1.571259493,0.234717714
1,male,1.73512188,0.835365421,0.349428324,0.701008274,0.781300378,1.330142435,0.129460834
0,male,1.676957552,0.860836765,0.34299151,0.405719698,0.78642175,1.232119721,0.057773968
1,male,1.621580226,0.763267361,0.3421303,0.610854764,0.734078168,1.308375445,0.095166864
1,male,1.736399482,0.922908987,0.436762559,0.774268288,0.80439503,1.443748344,0.244222275
1,male,1.708558081,0.876045333,0.337201912,0.638105103,0.676856612,1.340484482,0.029574469
1,male,1.737507039,0.83013651,0.391499209,0.610070466,0.880759132,1.450777573,0.336357864
0,male,1.698450088,0.848496863,0.391132256,0.588366978,0.76641462,1.431015287,0.0673485
0,male,1.694195043,0.811335848,0.453737337,0.611583429,0.854424034,1.423956155,0.115999297
0,male,1.699809475,0.905873211,0.348639196,0.462729534,0.921832457,1.278632787,0.147796183
1,male,1.666841759,0.736055613,0.498255416,0.657255197,0.873617034,1.417415758,0.216189046
1,male,1.62386644,0.699015932,0.32658296,0.477352711,0.648589046,1.392176209,0.056656324
1,male,1.674992998,0.76095207,0.343437638,0.647665959,0.767454975,1.454439302,0.121197636
1,male,1.652926171,0.698460861,0.290282671,0.559401747,0.771892312,1.317532984,0.047712681
0,male,1.725576717,0.811297927,0.435489402,0.731787507,0.908946123,1.57206999,0.241938799
0,male,1.717347163,0.798390989,0.336796354,0.639488686,0.879675799,1.360862767,0.11214668
0,male,1.726729743,0.812268948,0.285653797,0.740223383,0.887990419,1.542800053,0.189728003
0,male,1.654571187,0.741739344,0.478572702,0.544289439,0.804751104,1.330814182,0.135714839
1,male,1.701495898,0.737292359,0.394583152,0.518799386,0.792441604,1.415416026,0.197552967
0,male,1.724586454,0.856632171,0.379023581,0.707271873,1.001014107,1.461733704,0.337667411
1,male,1.65912262,0.753020321,0.322858882,0.495799091,0.822600626,1.297385536,0.040364923
1,male,1.683892254,0.734977855,0.286433118,0.533330014,0.808287155,1.309194763,0.140610676
0,male,1.744219222,0.89820848,0.542205953,0.741561594,0.99420258,1.569558143,0.351334488
1,male,1.758528573,0.896110643,0.604551414,0.719628506,0.89367343,1.434012722,0.30727628
1,male,1.711365024,0.833437818,0.417151247,0.673032212,1.060241737,1.378125863,0.397891084
0,male,1.720449991,0.816088801,0.463895032,0.673957059,0.860288647,1.411600397,0.140848322
0,male,1.609047342,0.6869238,0.389728262,0.540454358,0.687385623,1.286275329,0.020878527
1,male,1.693498883,0.712195197,0.44016173,0.727095993,0.869327691,1.398458547,0.175386943
0,male,1.718427621,0.869341855,0.522861396,0.734459911,0.939602663,1.399599615,0.175461589
0,male,1.727945881,0.818715035,0.339377317,0.616917718,0.732952712,1.340363151,0.038160946
0,male,1.626793946,0.77083862,0.461950638,0.504683305,0.781673243,1.461007959,0.099543544
1,female,1.763367968,0.77073281,0.302605962,0.610952118,1.127317417,1.382228951,0.861240044
0,female,1.739084405,0.857098426,0.174604551,0.434568367,1.018426189,1.254134568,0.751869751
1,female,1.724267098,0.789504333,0.318634431,0.533990169,0.877718535,1.330807887,0.437216256
0,female,1.768353628,1.011690867,0.507841078,0.205553009,1.107295322,1.079741644,0.789759534
0,female,1.74480001,0.883195156,0.201189634,0.476362467,0.890268277,1.252629804,0.633215134
0,female,1.739798841,0.861315608,0.571363613,0.287804803,1.041314775,1.160917763,0.884614125
0,female,1.74980616,0.939502403,0.206354671,0.601700465,0.938262806,1.530054892,0.675774617
1,female,1.799447225,0.907845623,0.46663393,0.561966862,0.985297123,1.519792236,0.953792336
1,female,1.797093463,0.829281323,0.276603693,0.656523777,1.078874432,1.471652675,1.001646924
1,female,1.750478284,0.821591981,0.381852604,0.202091073,0.954679522,1.130626607,0.375392555
1,female,1.783134213,0.862611791,0.355568754,0.579870722,1.056079907,1.414958214,0.638631706
1,female,1.735196767,0.88535627,0.406398305,0.153709247,1.08768649,1.162049294,0.588619268
1,female,1.801795166,0.887431824,0.515553998,0.431297649,1.065304357,1.333932755,0.656815858
1,female,1.696620593,0.709110814,0.300278123,0.457698286,0.923650275,1.390881863,0.696883928
0,female,1.728799254,1.013638828,0.422847347,0.388480027,0.992046974,1.296351373,0.5485833
0,female,1.782973257,0.943613164,0.326480951,0.616577263,0.956326711,1.330478508,0.403299236
1,female,1.732867991,0.838471691,0.3738909,0.320551501,0.949800578,1.136866942,0.565005851
1,female,1.643000669,0.744780108,0.249575716,0.324672682,0.834128352,1.129414221,0.342702037
0,female,1.749110955,0.910845952,0.192713704,0.533535113,1.023733139,1.434608578,0.780879806
0,female,1.715387357,0.856403229,0.297113776,0.640044806,0.871374518,1.336404892,0.597482024
1,female,1.779103843,0.822153852,0.403362403,0.406939535,1.043833994,1.354149536,0.618053979
0,female,1.721600091,0.823795037,0.340707979,0.443774008,0.845343688,1.227975441,0.435874371
1,female,1.728157258,0.671134327,0.285984348,0.289328094,0.86523898,1.137644808,0.538032482
0,female,1.729021068,1.03712881,0.421294333,0.386482692,1.033241937,1.379870487,0.645771606
1,female,1.782855465,0.911395879,0.518315279,0.499260134,1.088608304,1.45644904,1.043196116
0,female,1.705296519,0.771085257,0.252832057,0.463772061,0.788363831,1.161908916,0.458932075
0,female,1.740376125,0.941998163,0.326836513,0.421316782,0.899112537,1.167928869,0.4661335
1,female,1.753796551,0.941807159,0.482324836,0.46611189,1.149263522,1.373739941,1.014991951
1,female,1.789277742,0.842697469,0.561885673,0.416984889,1.114692787,1.295168553,0.923953045
1,female,1.804706496,0.804250229,0.411832341,0.640528759,1.13110207,1.470744387,0.899427881
0,female,1.748469807,0.778265271,0.451120581,0.33456744,1.026340052,1.201257643,0.609022476
0,female,1.763118995,0.819288811,0.484180662,0.457190893,0.979278519,1.358545072,0.72567294
1,female,1.791313519,0.884667264,0.353685224,0.583277673,1.052425764,1.413766445,0.724731262
1,female,1.725537242,0.715153997,0.358847942,0.581576466,0.917790396,1.236241004,0.368967886
1,female,1.752540526,0.701226143,0.424068225,0.5615667,1.099497349,1.381358829,0.746688884
1,female,1.825570942,0.818124425,0.359713687,0.6110706,1.017850958,1.447069944,0.502944786
1,female,1.798889689,0.856448406,0.345551912,0.68136102,1.076456712,1.453838548,0.650342709
0,female,1.728449638,0.845055306,0.461522262,0.013577151,0.992034851,1.056906463,0.530901321
1,female,1.774396152,0.884644109,0.480349318,0.571678522,1.058431556,1.473836032,0.78651988
0,female,1.729727436,0.861855121,0.281373667,0.540365966,0.89956741,1.270537411,0.554326696
0,female,1.697634217,0.800022165,0.424059894,0.291255953,0.931321825,1.304033218,0.681210389
1,female,1.769144893,0.933393221,0.425510324,0.456355354,1.019404702,1.409048338,0.747151047
0,female,1.747713471,0.739037605,0.298319915,0.626426069,1.093105388,1.450545204,0.811778853
1,female,1.658726574,0.697160848,0.273633456,0.244399231,0.809526811,1.22380989,0.467792811
1,female,1.784969606,0.84885012,0.360131147,0.639256217,1.002616518,1.49785684,0.764594688
1,female,1.703287911,0.667695175,0.375429461,0.143571308,0.939564403,1.137463893,0.574507823
1,female,1.808639439,0.761891486,0.435123775,0.595680513,1.016984864,1.398272146,0.64310757
0,female,1.733870818,0.753894962,0.382228934,0.317528342,1.006890531,1.231575004,0.559113927
0,female,1.706137772,0.686928558,0.26111533,0.614253291,0.883966551,1.402821622,0.694996207
0,female,1.732182857,0.826867154,0.53950616,0.222741252,0.910925438,1.207818778,0.510914347
1,female,1.790966117,1.009678698,0.375664451,0.501332448,1.06859929,1.360243539,0.615932468
1,female,1.736541762,0.789379707,0.259335831,0.470928324,0.917442927,1.352269951,0.70518131
1,female,1.719362551,0.756551992,0.443957861,0.416563355,1.021476299,1.334472761,0.695012271
1,female,1.794755495,0.945688913,0.431095608,0.493901333,1.010060577,1.436119217,0.673275469
1,female,1.724192049,0.718247254,0.375182905,0.503084752,0.947465193,1.315527356,0.506015937
0,female,1.782659373,0.975069379,0.383182016,0.55532746,1.009591998,1.48037968,0.707956963
1,female,1.74103032,0.770287981,0.396183671,0.618823619,0.993529937,1.507140197,0.662999131
1,female,1.703856831,0.610145802,0.309966032,0.383988693,0.962436457,1.308693338,0.934934667
1,female,1.808305144,0.877191676,0.484323739,0.553759367,1.117557543,1.355206581,0.690905189
0,female,1.753519244,0.817630591,0.373362674,0.358805875,1.011847299,1.31894686,0.607938997
1,female,1.78670992,0.758048389,0.508811254,0.68608293,1.035250676,1.577014136,0.960956434
0,female,1.79608045,0.856501984,0.384829174,0.568331965,0.980372084,1.430432849,0.5789505
1,female,1.772795682,0.701924913,0.430805504,0.488193926,1.015811403,1.364060045,0.698205696
0,female,1.785904514,0.953457713,0.385569371,0.61067958,1.124221116,1.436078254,1.152612763
1,female,1.782888224,0.903286464,0.526157062,0.334407018,0.998459631,1.172078842,0.506021328
1,female,1.798795335,0.856304013,0.128622937,0.477061164,1.037993648,1.404529865,0.570482246
1,female,1.736678626,0.842547269,0.368253504,0.569196023,0.97191904,1.432898604,0.585717618
0,female,1.755040081,0.745106241,0.505096471,0.623072801,0.94676956,1.394921928,0.557821917
1,female,1.780045777,0.805747289,0.213734472,0.406449572,0.980188962,1.285244516,0.702881015
1,female,1.756680221,0.809674579,0.313556866,0.724663028,1.029530236,1.651819354,1.057504592
1,female,1.764705441,0.794827946,0.425289408,0.41887819,1.064604093,1.349687409,0.846169646
0,female,1.72830889,0.745947887,0.318880532,0.544632684,0.929147623,1.357869486,0.742627325
0,female,1.781817971,0.882592137,0.318522994,0.479552868,1.105818314,1.341381545,0.901052096
1,female,1.727698962,0.765678936,0.454977565,0.21589275,0.960849385,1.14426707,0.539021641
1,female,1.802474162,0.887106219,0.319982863,0.444407274,1.055206272,1.36939222,0.647196018
1,female,1.752173334,0.864071251,0.531624468,0.320173331,0.9530157,1.286417551,0.610011522
0,female,1.670905643,0.809731715,0.282177711,0.422789858,0.918489436,1.289916819,0.513577391
0,female,1.74124632,0.971954702,0.420661765,0.457720484,1.154465778,1.323574345,1.034989964
0,female,1.741802462,0.782140654,0.331288256,0.443541995,0.860994125,1.322316223,0.471593574
0,female,1.773593061,0.931891736,0.428085802,0.613726189,1.009060276,1.349439244,0.574473231
1,female,1.690522902,0.741996636,0.472051034,0.191448536,1.061362086,1.078164301,0.903500236
1,female,1.687131593,0.769899625,0.168959207,0.508940031,0.87003074,1.195835092,0.550621972
0,female,1.759178064,0.877513859,0.302561199,0.528372673,0.886469804,1.260156077,0.291743983
0,female,1.7798721,0.870328641,0.47485662,0.570560245,0.972399817,1.373329676,0.702045894
1,female,1.688928995,0.853179174,0.299585166,0.299157878,0.966660016,1.344553368,0.758539981
0,female,1.761026068,0.755493658,0.261369284,0.61528499,0.920685417,1.376939792,0.534566385
1,female,1.68368638,0.602963491,0.386297393,0.442002251,0.832125528,1.131574714,0.55532256
0,female,1.733792102,0.809424458,0.35177763,0.542869444,0.995615092,1.343391641,0.650748018
1,female,1.727657575,0.705831285,0.511727164,0.335092083,0.904049116,1.353450851,0.589765875
0,female,1.822865275,0.966463384,0.540298801,0.468016394,1.062655701,1.465677711,0.767442268
0,female,1.731950762,0.778852737,0.226279492,0.534012845,0.880953022,1.283294984,0.580656255
0,female,1.746133347,0.862915487,0.352749932,0.476097247,0.969893551,1.354054394,0.541816804
1,female,1.803082116,0.855687459,0.360594986,0.581120814,1.050928775,1.461502437,0.546579839
1,female,1.723334766,0.742538667,0.366012375,0.500217485,0.884602638,1.346851037,0.550807531
1,female,1.758040201,0.881374275,0.459775002,0.392113747,1.024602467,1.297206835,0.737411699
1,female,1.777380183,0.830115736,0.363241437,0.520904775,0.885752797,1.304941511,0.531780309
1,female,1.753433485,0.788801465,0.467068853,0.471941692,1.037924749,1.271505682,0.8463382
1,female,1.751046374,0.877090961,0.311187733,0.383301335,0.926462853,1.18936563,0.621085502
1,female,1.746546899,0.826232577,0.273222138,0.484200838,0.931548346,1.274324997,0.659119261
0,female,1.726539942,0.811564673,0.302444665,0.404472379,0.857329185,1.109876162,0.390017472
0,female,1.798592409,0.926939086,0.388249313,0.690502644,1.005949197,1.420136232,0.580783795
1,female,1.801897981,0.790497242,0.38825845,0.630777044,1.051661946,1.483467171,0.751870413
0,female,1.776674805,0.810392536,0.289747671,0.497629076,0.9053626,1.289868882,0.464403984
0,male,1.701669026,0.872650507,0.344765514,0.779867285,0.700463297,1.496262284,0.113842853
0,male,1.746346885,0.864207395,0.209703593,0.637561325,0.806758175,1.418023963,0.054589695
1,male,1.719822443,0.856954755,0.215624224,0.706594281,0.731165151,1.416013528,0.096573677
0,male,1.73879049,0.84914304,0.33903308,0.724133373,0.735643157,1.403945983,0.065415455
1,male,1.581672392,0.625965721,0.24996647,0.591893052,0.731060517,1.351851812,0.197645822
0,male,1.63882767,0.791258669,0.279469204,0.566238991,0.809256726,1.375478088,0.073171917
0,male,1.598491699,0.830205718,0.396597535,0.31916837,0.742064429,1.266428769,0.042756671
1,male,1.684337341,0.893590623,0.179498519,0.592094109,0.789353988,1.466321256,0.153364699
0,male,1.64520486,0.843999938,0.265565023,0.498977208,0.803513697,1.216184132,0.110925474
1,male,1.713888989,0.8551093,0.303657572,0.537434298,0.744257366,1.278769534,0.017212749
1,male,1.702314121,0.775583356,0.327813914,0.677042955,0.811033007,1.494806793,0.130104152
0,male,1.660006632,0.769283431,0.239142489,0.60837141,0.82343034,1.429255087,0.105872213
0,male,1.684656231,0.788869895,0.294043992,0.506137263,0.698207487,1.211731261,-0.036010344
1,male,1.674502918,0.99873842,0.316518513,0.534941549,0.713956975,1.430979159,0.134620196
1,male,1.699334319,0.763623238,0.416867396,0.664408655,0.76850708,1.326809888,0.111659133
1,male,1.620012174,0.724289139,0.33909107,0.580246161,0.890581781,1.308246289,0.223671252
1,male,1.672074533,0.730645485,0.446681759,0.692147569,0.710540028,1.412370253,0.040722374
0,male,1.65090433,0.766299074,0.503651152,0.725333829,0.953825736,1.49043398,0.251572918
0,male,1.677446264,0.82735363,0.338461574,0.468345408,0.627812194,1.270512559,-0.027642562
1,male,1.651632225,0.728205951,0.359913946,0.56093135,0.809944295,1.437454368,0.136995977
1,male,1.714868928,0.865553171,0.263853378,0.677665186,0.83691282,1.400419714,0.266861286
0,male,1.717021942,0.866134089,0.338641727,0.606364014,0.816042294,1.480961711,0.059707081
0,male,1.684366176,0.766324385,0.201341884,0.599841239,0.820471841,1.38509242,0.107709359
0,male,1.718926928,0.826093547,0.396579213,0.647444999,0.920946514,1.466595469,0.141933949
1,male,1.755953996,0.831807054,0.152894724,0.736371691,0.783174841,1.427684432,0.099508426
1,male,1.697310024,0.667622066,0.334628613,0.628689532,0.718688734,1.232868723,-0.023923786
1,male,1.699602752,0.857622257,0.324847377,0.764874006,0.739509582,1.523827164,0.183114931
1,male,1.649445189,0.818808583,0.468274065,0.568755645,0.887179948,1.452557587,0.235403348
1,male,1.703367918,0.735678723,0.310366296,0.715714264,0.763765701,1.493095063,0.136223409
0,male,1.723678382,0.656573221,0.203414962,0.680171399,0.750382337,1.349351157,-0.007262087
1,male,1.721776974,0.841886205,0.272927219,0.36338228,0.827850121,1.270698672,0.090519639
0,male,1.640783693,0.804760678,0.386208263,0.638846166,0.745107426,1.402015953,0.012096246
1,male,1.658135853,0.776667427,0.294108572,0.612165571,0.905592264,1.346621268,0.232936138
0,male,1.724384253,0.839701116,0.232920208,0.586839147,0.812872277,1.417821075,0.098348242
0,male,1.740088665,0.871116419,0.455018784,0.784565178,0.979390884,1.517297489,0.276090077
0,male,1.674924955,0.918801362,0.413403307,0.44380652,0.747015717,1.180545619,0.065168085
1,male,1.657766242,0.712358553,0.211376115,0.306325318,0.876366155,1.169235297,0.123360134
1,male,1.698946718,0.857785135,0.390697683,0.736658517,0.884267656,1.436894955,0.189577479
1,male,1.630282744,0.719079187,0.358854769,0.642811691,0.673195548,1.317747877,0.050919474
1,male,1.757323674,0.9544094,0.568748233,0.901116099,1.030398297,1.584512174,0.434247177
1,male,1.688460733,0.85252356,0.251595126,0.341648678,0.658281441,1.150646314,-0.169559176
0,male,1.684311568,0.750233483,0.285914289,0.648262728,0.702122307,1.204644993,-0.109279631
0,male,1.671299557,0.876354852,0.458917346,0.37189081,0.757825215,1.134715772,0.029591819
1,male,1.694294355,0.786862923,0.443293486,0.749010897,0.800925649,1.499721909,0.144130616
0,male,1.70471556,0.774076552,0.373152223,0.753572394,0.735599601,1.400756991,-0.016514824
0,male,1.716243149,0.886198289,0.547544635,0.754709873,0.979905434,1.636456347,0.241018986
1,male,1.725913418,0.94625335,0.277751801,0.574555217,0.862008522,1.328888692,0.115950331
0,male,1.708511221,0.832236437,0.40335024,0.700091774,0.914594222,1.496713079,0.237755295
0,male,1.711307397,0.912560654,0.262136929,0.604630251,0.8415228,1.412426695,0.079234956
